2260	8133	9559	910	6666
764	3380	2141	7033	4723
2922	4362	3688	1649	8190
2798	8856	1498	5255	5184
1094	2721	2607	7808	1590
2924	3854	5752	4622	8069
9322	4089	53	8624	2198
2853	563	4366	8996	4636
8759	4369	6671	962	5875
9692	5491	1809	4348	8679
4046	4571	3827	4390	8330
2304	4301	3325	7906	5155
4508	1610	8317	9500	4779
1488	2470	549	4269	5608
5324	6604	8586	5436	6068
4281	9044	7291	1912	220
9250	2935	6421	8179	2774
9678	7951	7554	2104	4448
9430	4504	4231	2112	5093
8642	3360	724	2353	7239
7017	7640	6707	7929	7872
6809	2263	3183	6999	6218
7473	3010	9455	8235	1547
5961	6785	2144	4057	4706
3843	129	1258	2500	2030
3087	3968	4665	2846	4976
8780	2807	7310	3863	4509
881	4823	9521	2710	7734
8794	9247	8573	3425	3182
5967	3592	5096	3767	3365
4648	7608	6147	5378	8693
6661	4206	2439	345	5499
777	1428	9389	81	4266
7910	6918	2791	8832	227
8809	3763	7807	6655	123
2015	722	4894	2360	9083
9125	5574	2802	7741	3342
5336	9282	1298	1167	3612
466	5152	7214	1286	6726
4592	2023	2182	7072	1534
6380	9104	7704	8259	891
8023	6417	619	5413	8474
5411	5723	7915	83	3699
6312	4115	6317	275	7986
9017	1467	8560	1323	1353
3161	828	2207	442	36
7831	9578	2848	1787	3391
4310	7193	741	9330	580
4841	5059	383	2341	2864
8897	2318	4114	1688	6080
1151	3695	7363	5707	8476
6673	9024	6302	5531	3557
5043	6511	5871	2716	524
9235	8266	3180	2660	7449
3834	8718	4919	1075	4195
238	8438	3273	935	3058
3752	6397	3262	1583	8444
9199	2537	7284	415	2245
1555	4437	879	2995	8172
7835	2878	1403	1381	1783
7083	5479	3702	2860	5467
3303	3199	4724	1619	3952
7874	1974	3632	2159	8519
680	1336	1351	2744	2022
3998	5298	9101	9060	5853
9515	7834	1419	7623	4612
5173	1723	2883	3105	2346
3397	5464	8445	4367	6461
1175	2639	760	4455	4073
6174	4771	8663	7382	6146
278	3156	1316	4597	5309
1630	8447	3308	2618	4008
2533	9318	830	6271	3537
7946	203	2019	6223	6662
9341	501	7073	3670	4981
7995	1602	5556	7235	9347
887	6569	9008	9690	8896
8079	8499	9030	8246	5990
5269	5490	9335	7937	12
7147	5541	1313	7137	7338
6813	1020	4086	6551	3895
5207	4242	4109	6841	281
5002	6028	3797	9227	8243
5903	3298	5658	52	7858
1447	4406	7739	2139	4729
9470	6076	4658	5023	6031
808	6399	5899	9009	5877
6094	5671	8675	9645	7940
3739	5884	2538	1659	5054
3258	6578	208	6793	6758
8713	8576	1591	8084	3203
1302	498	9565	5066	5153
509	3492	2592	7653	2706
2419	6066	5774	1182	6528
6443	6722	9156	2586	3788
4759	5693	4974	2222	9197
3707	3424	7664	868	2417
526	3955	5230	6197	511
798	4802	5193	593	6537
101	4491	1015	288	825
5706	60	2806	4792	8360
1324	6366	3348	1715	9540
8446	6307	4047	7863	5901
170	3944	5930	1847	6994
7692	6483	2637	4928	556
7050	933	8965	3317	5223
212	1994	6290	5666	9349
1260	8296	8338	3394	4381
8140	5256	7119	5427	9662
997	429	1232	5330	3236
8909	5914	230	4440	6941
8169	336	5406	7567	4674
3256	3629	2223	1199	4473
5123	5502	3395	1305	3451
7497	9128	7410	5470	5134
3508	5621	6468	1473	4988
7476	2652	2792	8350	7148
2645	1007	5334	6925	2126
3233	864	4002	6733	3052
4459	3252	132	9415	4970
350	6358	9130	2027	4562
5432	2541	3402	1115	8274
9136	2503	571	443	9344
9248	5735	4507	3900	5258
7102	1330	4239	1771	3639
613	9591	94	1726	6830
1399	2121	19	6610	1810
4236	516	2301	1136	2812
5044	3217	6298	2805	3443
1739	5262	6237	8836	1221
419	4202	3722	5303	3379
2940	5107	604	4655	5730
360	1633	1770	1108	7409
440	4567	7461	7085	3026
8801	657	8106	2453	3798
3870	7899	8938	9077	1696
711	9041	5018	720	7747
3682	7579	5959	4026	4717
9461	3108	5322	1597	9638
6981	9571	3796	1692	3512
6803	5461	1684	5099	7957
8881	6128	6967	4285	7366
2559	9660	8161	8620	8584
5833	3145	9400	2676	9
9158	5029	3185	8982	6663
8217	7896	2490	6896	8813
7309	9173	6364	3481	9177
3706	4338	6175	5290	7587
1808	6724	2441	2669	6771
949	8602	7879	5892	7675
4979	4446	5577	8269	7430
9307	2187	9102	9586	7732
6232	7759	7771	1162	1801
1878	8735	3704	6051	5948
6292	2429	5167	9288	8716
1821	7158	4380	945	3313
8298	6086	8905	2966	1103
7903	6405	2016	3320	1073
9312	6900	4713	4324	8493
1493	4091	8914	2810	8727
3136	1338	6386	4376	7598
7772	770	6345	5418	1052
4354	2746	9606	8658	820
5131	8711	1050	3372	785
7380	1655	5162	5777	4439
2767	7188	3774	5217	8556
464	4387	2386	681	5241
1932	6021	5035	6488	2824
5460	6787	7718	3754	8861
7015	4899	6862	7630	7146
4127	6695	5368	7749	1925
2734	7844	9476	8699	91
3561	4460	759	3861	8917
4885	4035	9554	7650	6960
7336	5220	4818	1977	7060
7780	3487	6773	7661	7975
5630	2333	623	7353	2686
6192	2367	6556	4815	7109
3690	3349	1984	6818	1314
8248	2380	7448	7897	4256
1373	940	7444	5947	1030
5686	2765	665	8197	2464
2550	4247	6572	698	8677
4401	7971	9386	7253	7966
6539	3840	2215	775	7089
8792	8114	4496	1721	4054
3696	6735	4404	7617	2029
6476	199	2571	8452	9133
9641	5989	5089	4339	4168
2240	6923	4836	7878	4498
7913	6928	4017	7556	3301
3098	1234	2663	7092	4199
2421	7213	4005	1768	6644
7290	7865	4741	9166	401
5838	8561	7490	8310	2132
3039	1569	6708	1971	5882
1281	671	8768	7607	9352
4552	6710	3358	3296	8490
7075	1613	7105	6631	3322
5920	856	901	9337	165
1443	9054	3770	6401	2531
749	3732	815	1588	9457
3050	3890	6079	5624	7621
2082	3543	2433	2566	5114
2123	1716	1833	2763	9219
112	2460	2073	6931	505
6654	811	6419	7547	6180
7717	3953	8830	6453	992
8011	9434	4720	8289	5598
8616	7041	1792	8961	6288
9483	7757	8979	5206	243
3150	8969	1596	4399	9543
7408	7319	5768	9409	8327
4555	8192	7611	5080	4578
1008	2308	9040	618	2901
7693	1280	8016	866	5286
2603	7465	4078	3921	7076
4743	1101	8694	1542	6318
1650	1127	3111	1289	5263
3734	9271	3601	4442	5874
610	8347	5510	4850	6988
9005	3753	1626	6852	5661
9465	5473	3545	2782	612
1476	2556	599	9518	4893
1425	7618	9399	7192	8218
6120	2745	2204	6046	6361
4800	3202	7629	7421	4769
1643	372	3020	4423	6687
239	5071	737	6475	8989
1340	4921	5695	8591	2561
8199	5254	3711	557	3550
8765	6310	171	3467	5997
32	9012	1411	1470	164
5108	3668	7177	2543	7233
306	6946	2368	384	7139
8223	8	8010	1734	2241
7114	2665	8954	6786	8411
1775	3974	1445	8255	2545
4682	1794	1003	9302	6382
1913	3346	6567	3291	8109
7516	6980	1078	4208	8484
4419	4852	1802	3804	3658
7263	5933	905	7362	5559
8358	6038	2930	8582	7157
2384	9619	3246	2026	5145
5790	9068	5156	8894	9631
4061	7066	3760	3049	2085
2297	7609	1218	7118	1253
8071	4150	3462	8895	99
1461	9189	2344	2402	8749
5472	7238	1400	3036	7341
6517	3996	1321	8686	8365
69	3147	5546	9376	421
7350	8362	293	4865	3569
9633	7276	2651	2595	1354
7171	3464	2755	6234	6998
5090	450	3691	4317	3420
7379	2838	396	2903	912
9292	726	1271	2764	473
7210	8093	8399	3616	3441
437	2135	6304	6010	7616
4875	5597	4019	9553	7589
9002	7890	8462	26	606
6151	5551	752	4857	2175
9567	3756	689	3490	5064
7257	5946	996	5004	4687
2725	1296	8180	9213	5445
7124	8500	4700	6669	1789
1111	558	5753	3516	252
5450	1992	8428	6575	605
8015	893	46	9548	3932
4042	9608	5966	632	8229
7152	1565	1033	2076	1393
4007	8730	8334	7167	889
2189	1161	2845	4544	4774
8451	1178	118	359	4712
4940	5969	2738	5422	4156
1048	3063	2977	6414	2376
6961	2539	2865	9296	7729
5799	8808	8488	9451	8440
751	1116	8230	3757	146
6544	3259	727	3263	7529
2438	6831	5005	8074	614
9089	5480	2859	7631	9164
6085	8665	5600	5599	2826
2786	578	9675	2328	5361
6332	7355	381	939	7553
4644	2642	7424	8515	1334
6503	411	4079	3159	7249
7462	1329	1449	6954	5349
756	9350	6452	4614	4693
2673	6391	7843	2002	1566
4217	8959	4516	7958	6324
9294	1490	2582	8751	9304
5403	1686	2735	5972	4633
9582	8521	490	5455	9538
4664	5218	9325	903	969
5939	6611	579	3177	9055
745	6492	3934	5835	1047
2932	3819	8276	3069	3886
8553	888	3480	922	7463
4155	8321	2842	9085	3961
8537	2816	572	3567	2985
8815	925	9556	6451	951
2171	5279	8939	6924	3502
7902	6887	153	8279	8837
4505	9333	3167	5561	7985
845	8625	7892	7526	3187
1483	662	4118	7029	4649
4604	8728	2074	3950	2856
6774	4083	6204	1063	3769
1067	1968	4358	9545	4904
2100	267	5446	7656	575
9143	279	5382	9552	3982
9317	8026	601	5302	2862
6314	1	7097	1888	5124
4948	2011	8148	6926	4740
9046	3119	3689	3872	7833
142	2321	767	4796	8942
862	448	9070	3605	2371
8050	9290	7790	3289	6188
7439	5820	1890	2654	9411
2632	7928	186	4025	1682
2276	5333	6134	1753	6789
702	2976	1027	457	2327
8222	8300	4264	6540	410
8267	954	1025	3713	6621
9462	6660	5	334	2961
403	8697	2332	3331	1066
8920	5275	5863	5984	6633
1431	4677	6781	736	2740
6922	7991	8605	2293	9223
6201	65	850	308	1041
3321	1265	638	913	3793
5681	7697	9327	6626	7016
9162	2305	3920	9479	897
356	1215	4855	2713	8291
5565	1342	8851	2959	8536
4747	2167	3457	1085	2949
5232	7784	4495	3375	6127
1609	778	5764	7088	2310
5398	7012	1779	2316	8884
8116	3421	1560	2098	4393
1505	6095	6239	5384	3240
642	4908	5582	5345	9369
2836	8839	119	7081	2658
8899	6221	3908	8732	2640
5046	3555	3630	8750	4132
6775	9226	364	2597	4977
3680	3970	7495	5928	2830
4598	843	2986	244	2604
9326	5240	3889	9625	2757
7086	8433	6008	3189	375
7364	7941	6959	3662	3956
9259	8889	8935	3371	7506
1045	6617	2796	1818	6305
3445	5924	6033	4190	7660
2982	5839	6429	5433	4941
7242	8472	166	5498	7939
110	3608	2733	1100	932
8056	2068	3072	8867	5355
1061	482	1537	4938	305
2099	4663	5050	9531	5438
7927	5277	8233	9351	8796
3388	2218	1988	8544	4065
5363	9551	712	21	3037
5423	1886	1010	5395	2349
5619	8001	9021	7047	7164
157	3761	1915	4744	3051
9011	300	6619	3842	5571
1210	7802	2296	7988	9481
1595	3282	7670	2036	6367
1165	3585	3807	2854	3965
8454	788	975	6481	8925
5177	3266	3165	9379	3560
221	6233	4154	5991	5426
520	8156	2972	5644	8682
5705	4916	390	8799	8592
9298	627	9484	8258	439
8129	3465	3218	1320	5762
5606	6047	8506	9561	510
8302	2714	710	2583	7663
6099	3048	6791	7038	3267
1335	7678	1002	1760	8396
1947	9194	911	1837	4066
3766	2968	7198	6487	2535
5063	4825	3091	4106	4902
6442	7468	8648	4955	4735
8890	4283	5313	158	5273
2373	96	1559	3785	3382
7344	8933	7170	6770	7201
3824	2975	6063	6042	675
7726	5224	8228	6651	6270
8070	6749	950	2861	7356
9145	447	4223	8308	6359
8971	1397	8983	5562	5318
9524	2052	3097	1000	5505
9377	822	4001	3408	8641
1662	3593	5907	8167	4237
5954	404	6108	3423	4541
5514	1876	5533	4515	8075
1804	8352	286	1993	8974
8194	4631	978	8807	3162
7413	2973	3393	2487	9175
5542	2560	7322	747	1580
9433	1551	3460	9616	6022
3158	5233	489	7585	6078
5379	5234	7205	8191	5026
2378	5069	5734	6137	8017
4022	8096	5132	5973	5803
5496	61	9114	4790	3937
990	3628	3339	5307	7914
6602	2777	4298	3275	4533
180	519	5174	1090	3002
6032	3884	1238	6228	9118
1782	3893	7552	4523	6245
2488	7127	6697	6166	7694
858	6586	6460	7446	7668
3795	8773	6552	3312	1761
9097	6165	5208	1606	517
7570	1102	6431	7143	4525
6177	4780	5970	135	2053
1953	2980	9595	8304	8311
620	43	5893	7425	2704
1049	6179	3471	430	6473
1790	6711	1060	3817	6795
3007	1396	3529	5872	5062
2430	9157	9519	5161	8111
4167	6751	3316	7934	6498
6054	6664	7740	7142	1905
8541	7528	9375	5627	3169
4526	9381	4845	5231	2478
9443	687	9471	6648	3667
2655	1484	7161	6025	554
8459	2197	3880	6041	3967
533	3671	2613	1728	215
2834	8468	8906	213	108
6853	3501	4235	7632	4864
1952	1563	2800	8247	8036
25	311	5572	3589	261
9181	5495	6150	5617	68
6929	159	4096	5157	3503
3580	236	8213	8152	6519
8492	609	5369	4608	2113
480	3909	9496	1243	7917
1487	515	3858	6398	9023
2552	2267	4084	4044	1303
2562	7681	5690	1875	7622
6812	1363	7298	2671	5086
941	7541	7093	4226	8972
1882	2257	3830	4325	6794
5484	839	6883	22	8700
1574	633	9252	3865	1543
2107	4922	6378	1871	2163
1368	5588	1550	8661	8231
228	5731	6135	8987	7778
5295	5475	7713	5855	2979
5944	6129	4415	7405	5488
6598	9354	9535	4363	8821
4343	4249	1838	4545	1943
2526	1967	5471	1741	5722
1140	4477	3116	9152	1929
5662	6876	3903	7063	405
5962	1272	8652	7375	1394
2389	1486	2004	4116	4447
6090	9592	7735	8443	3835
7982	3786	5979	1496	5626
2918	3219	9255	979	7842
3255	452	6817	8301	7365
8695	8104	805	683	9388
1172	4162	9655	833	7699
3292	600	2335	1086	5292
9066	1249	2508	2041	5625
4958	2446	7792	6084	1629
6065	4152	4641	3781	1284
4846	1181	3387	7458	6049
4652	6811	8876	1893	7100
2783	7745	2482	5829	789
4911	6241	4309	56	8314
1923	795	5703	9003	8529
3846	9686	1044	8009	5615
1694	3412	3736	8273	1259
6863	2588	5084	5955	7829
3718	7502	5806	7721	853
8601	865	8650	2520	952
3724	8278	5952	1389	5725
5235	2711	30	2623	1926
7788	2719	4104	8457	4105
8044	730	4409	5284	3521
8245	6779	5201	3224	378
8240	555	3163	1668	4715
5027	8284	2286	5688	5755
9550	9649	1899	1174	2909
1708	4027	1196	7236	3452
9412	4718	1872	6912	3197
7751	6506	7633	5792	8183
8117	8227	7030	2181	9410
7243	1901	6331	5746	4770
981	7952	6872	8062	2758
8859	4879	8464	6523	7212
7787	5150	1891	8948	5942
3566	3216	4341	1311	9061
1827	6514	6368	8607	4214
5628	6938	107	2044	8577
3838	5827	2823	6372	3705
1398	3332	8539	6250	1469
628	8504	6849	2361	8316
5008	304	1611	7224	6546
2857	150	5391	6842	3093
7887	3710	425	250	928
512	5007	3399	7615	4479
5259	8568	2067	1703	7561
67	1141	5095	6242	7574
2400	7484	7782	1693	4897
5040	5267	4260	2143	8870
5389	748	7683	6823	4557
567	2984	6683	3728	4240
2491	8871	6738	9303	3532
5116	8105	1401	4566	543
3027	6632	9643	7079	8791
5862	7822	6875	5012	2160
3112	8379	9475	2720	1138
9651	1867	7841	6027	7827
1257	7136	7652	4412	3624
8545	1229	3474	8042	8252
3396	965	6400	9576	529
6641	1409	4500	6059	6739
3911	9188	4997	9418	5265
3506	3631	5785	4528	3912
5532	5876	9367	1990	7510
8902	2939	1533	9283	4148
861	4107	9474	3033	6337
8643	1607	9366	8729	9092
5519	2504	2544	3850	1673
9258	3458	870	3100	9026
7384	9134	1765	9620	2291
2192	7763	810	5195	7602
6164	17	5237	6898	8402
8356	5485	5651	2925	8448
4734	3881	8719	8703	2277
7217	9634	1501	3733	3679
2633	2724	9624	3194	7577
4248	4670	1698	8453	1822
6178	9682	4538	2599	2727
3359	8826	3448	85	6139
3278	5971	2184	3622	2114
9635	8785	7450	6118	8344
6597	639	5486	2188	9425
2951	6110	3977	6532	2155
5745	7773	8455	508	5329
4420	2751	1999	3973	3106
6231	5247	8041	6996	2425
2748	5183	9460	4570	6281
6198	7791	3005	5643	9172
5283	4750	3917	836	8159
9506	6659	4848	7744	7977
4793	8151	5441	8603	780
3599	842	5127	7345	5198
352	2747	5814	9689	2919
1375	709	3862	6413	1777
9309	6069	6240	2166	8955
8145	1624	4835	7317	7346
6559	8426	4777	9147	7817
1420	7451	2896	7845	6680
1851	8003	5430	5138	9264
8814	13	9305	4426	1059
1186	4521	4085	7278	3758
4291	1046	3518	8089	4708
6665	7658	5918	7596	8805
8819	9432	3897	9590	8599
2689	2741	6258	1144	51
1756	6171	4124	8163	9478
6328	2987	8021	1561	4982
8738	2971	6082	6653	2007
6867	3473	6568	6029	4854
3901	4844	3373	9320	402
6235	8018	5823	2485	2981
5548	4517	5591	8175	2593
4092	7312	800	7700	2584
469	3856	8555	3623	4550
3340	1278	6894	8817	871
834	5715	8507	713	7647
1350	6496	1440	6890	54
8604	5887	7714	1404	1326
4253	6402	1656	2578	6527
8364	9000	4511	790	3565
322	2451	9395	1874	9530
6943	2350	5165	3274	8684
3986	4023	3028	9198	8912
7871	3913	6096	6965	2915
5763	5408	1651	4485	6835
2605	9200	8774	1124	4261
8822	5864	6	7036	4531
6658	1776	3351	2877	9031
3507	6291	4767	9087	7464
4119	6897	2814	3193	3472
8020	2756	1942	7486	9300
5447	4392	105	7851	6600
705	7116	2496	1928	8188
3528	4535	3446	3544	1791
379	4465	1793	985	2953
3609	8949	5523	3257	3814
9630	5476	5545	7799	916
5101	4901	2091	285	4748
4994	4067	7340	5238	5994
2829	7150	9617	8554	7544
5214	5319	3176	880	4006
6879	7492	4241	7648	5493
3192	7738	8764	959	6972
3244	6320	9605	1112	7168
5851	6944	4170	2530	2521
7922	327	2819	4882	4433
823	6564	6327	6113	2667
71	9052	7942	6880	1749
255	8952	835	9623	9163
8646	3370	4546	5098	1825
734	9115	1096	1914	1145
6002	535	8767	6148	449
1702	9607	266	1088	4920
1237	6195	2964	2008	5130
6566	276	8760	4984	5376
5129	3466	3885	8027	2090
7280	1282	2960	3213	2185
9439	9393	7457	73	4642
6297	5414	5921	7777	9442
6805	3115	2739	1187	3730
598	4671	8047	2636	7855
2527	1927	3888	5045	3588
855	9334	1468	2103	4016
3285	6819	4629	2927	7082
1558	2477	471	417	1514
5091	5663	6149	6344	6836
909	3697	8384	5070	677
2049	8097	8549	9266	7321
1742	4246	4513	6284	931
6390	4176	3427	3765	3086
4763	7028	3061	5629	5648
8548	2314	4179	217	8853
5832	8793	6214	4286	3778
8923	3011	2692	1608	4828
3215	4907	938	4502	6936
2190	8232	6329	3823	7308
3066	3438	3651	1374	794
40	6763	8878	9510	1328
9225	7435	4787	2408	8287
8825	4490	1089	4957	2969
4252	7295	7593	2494	6441
4755	5016	7266	8063	5202
6341	1546	731	3787	1205
7429	5771	4429	6306	4973
6385	5020	6295	4494	1436
4452	1884	9405	2653	4302
5726	3294	7880	6627	1462
409	5347	1246	8846	7605
6873	194	7673	5311	9105
9196	7933	6439	8465	8393
6126	5377	4860	7889	8176
6675	7053	530	3938	2311
6845	2920	5860	2284	5958
4773	7327	6013	700	4126
2102	4966	6783	4178	7003
8432	9357	8359	6636	6882
3687	5452	725	6933	6153
4666	219	693	4031	635
8707	3666	20	704	8449
4421	5698	3661	5469	5656
7197	2252	5981	4667	474
9273	8286	8565	3470	5520
1226	3062	3644	8146	8376
4375	124	750	373	1518
7496	9081	4829	121	701
8745	6089	521	2110	3497
3260	2176	8962	7948	7320
7973	1056	6480	2695	8419
461	2466	7885	1299	9015
6014	5126	4034	5957	8250
9534	973	2271	2630	9094
8980	6103	7094	9090	2351
6495	2412	9397	8144	3352
2516	1600	6428	8621	9167
1907	2247	5185	1798	6643
8667	1846	6255	1593	4563
513	3478	6211	9657	7945
2169	963	3962	3539	4000
7793	7866	8374	8415	1348
564	5228	7867	4993	8845
5239	964	5797	8205	7803
3324	4153	3181	544	8234
6044	2650	1531	1244	6934
847	6555	7919	9191	7046
8022	11	3855	2694	7206
3591	9116	6024	2780	5399
8037	3983	259	5783	3477
1896	3075	3489	4327	6550
7586	5704	5787	2635	8649
368	1661	6009	1114	6219
3034	4594	4334	1697	5754
1503	6780	2094	5164	7194
2219	7112	3546	3645	4311
7485	4225	3812	4660	6667
179	4619	3995	4615	361
1346	6690	7840	7812	8940
5742	7494	4861	956	1388
2554	6387	7144	791	3128
9343	1064	6238	6844	1126
8244	7524	3247	1293	7828
5811	2014	251	3076	2000
670	6699	7950	3552	5501
546	5482	125	4591	611
9667	1451	7020	3607	1910
2209	77	2867	7305	7389
2165	1497	8378	3038	207
128	5397	2789	851	6865
8271	1512	774	1938	120
7456	5904	8891	4602	1717
9359	1832	6259	6548	9647
4924	2101	6064	840	6638
5635	2885	2553	7710	5306
8186	5848	7099	2172	7882
6193	7174	3476	3887	6311
9396	2723	944	6757	9171
8295	1185	2957	6605	2134
7881	2715	2809	80	1962
5980	8051	4813	424	1556
5248	2993	1599	4576	7416
3109	7753	4933	1826	5381
416	7000	3583	4702	5338
7108	8290	6420	3455	8403
6217	2492	9245	8668	4669
1456	971	1525	2081	9279
9144	9440	8776	2621	8486
5513	4572	6224	8542	6505
782	385	930	9378	5926
7306	3416	460	4543	4403
8915	7229	1830	3081	7642
3055	8645	9084	6957	9482
3570	7071	2069	3205	6728
487	7297	2214	7255	9140
6455	6427	233	2680	5073
492	2057	2337	9034	8414
5576	9176	3951	5866	5622
6909	2237	7992	4464	3463
885	6526	9688	1685	9596
2097	7525	7149	1945	6534
5579	6454	5836	1975	6463
2612	8198	7624	8309	3417
62	4357	9329	6504	5818
4548	8628	3633	5780	8005
8551	9278	1247	8430	9532
3083	8019	6500	3871	6973
226	6140	649	2201	3495
826	1410	5858	8756	3522
504	667	1519	6964	9210
9064	8091	2991	882	5410
5429	2609	7883	5219	271
5634	3750	6905	2080	8570
1603	8924	2817	6457	1466
4784	143	766	3398	2079
7636	8216	796	2752	3329
6515	7438	2356	640	3771
7548	6596	7039	2849	2343
8524	2465	8076	7180	4588
6205	7857	1424	958	2906
8427	2370	8467	5886	5646
5632	1433	5180	370	268
8852	1160	7216	2338	4451
6832	4716	883	7686	7512
4427	7256	7689	1960	7968
7696	8946	4141	9353	8532
7970	8509	6531	5454	7019
7938	7032	656	7706	7597
9088	1142	5049	6484	7054
3531	202	7750	570	7868
3686	4840	8479	4980	500
4782	2020	388	1492	9436
4624	6163	4187	4029	5463
1417	1083	3025	819	2511
6172	5506	3564	320	316
8390	551	1640	1731	6097
5120	7135	5728	258	6012
5664	1738	1858	6260	6300
6143	6370	5121	9420	8747
9610	1304	989	2691	5528
6336	6681	3641	8874	637
9315	2043	4952	624	3017
5068	9120	6859	2278	4968
2120	4219	5149	3211	2420
7565	8543	784	684	8797
5078	743	5760	4377	6100
9526	9544	4863	2822	8557
5172	2003	7794	1355	88
8588	8594	1714	2398	9627
1538	76	9640	6207	7764
4157	5581	8600	2510	5721
3403	3558	8394	6026	8357
8087	2047	9514	7172	7251
2168	6754	2031	5732	8512
4041	41	3204	4145	6723
9202	3383	8285	8077	7627
4258	1333	6161	8434	8868
1902	5888	982	9658	5253
137	686	8469	4753	9289
1356	4417	6521	7838	3344
7911	6247	4605	7123	5759
358	1895	7619	894	1157
365	5317	1991	3905	6637
6435	5960	1663	7504	7711
2882	8993	5199	2954	2753
9579	195	2574	1806	6123
2279	4611	4662	1894	6407
8420	3559	9448	4651	7723
568	3450	1262	6765	5837
8254	6970	9141	8609	8280
6444	3186	8593	2821	7795
6162	8306	4100	3685	7230
5998	3673	8842	3828	3415
2375	2722	9505	5144	4332
7377	4461	1459	1198	2290
3976	4506	8674	1982	5702
4014	9184	4586	3430	3459
2682	7604	2743	4062	4279
7368	7712	7976	4876	9047
3496	6576	7186	160	2264
2570	9422	7796	2549	428
5477	3731	7078	355	3811
1128	4805	1402	7861	8843
7378	7045	5784	2797	4180
8288	1491	8072	573	6716
59	5396	3488	5358	1759
8653	9580	6768	5119	9618
7832	5701	7145	3803	8676
84	8413	1347	5508	6593
8110	7520	1701	9180	1366
7480	3124	6554	4668	8888
6030	2390	8985	9265	1364
7575	2536	6838	5869	3143
9557	2253	4761	970	4036
518	2177	2440	2096	6889
1848	5135	6251	7783	4346
8361	2472	1936	2331	2035
6392	3157	2454	3740	1881
1637	4177	7354	631	7175
1435	5983	7716	6609	7373
7669	1120	1195	4276	685
8683	4961	9208	8406	6057
6374	3268	1242	4752	6762
4080	270	2994	1418	2813
4877	9408	3615	2268	1831
7522	3092	2147	3715	3542
9203	3484	3574	1978	328
7775	8572	8485	468	1664
6620	6056	4681	5057	2242
6721	5341	8098	1415	5889
4326	6124	8598	1614	5213
1866	3225	4711	8497	5052
7944	746	5420	8262	7651
9431	7580	4710	8204	9272
168	9583	2342	5511	1774
1095	4336	5034	2122	7399
29	9511	6730	2528	2902
2194	7023	7120	4056	4209
8757	4569	682	6356	3945
582	3524	2050	2224	6582
7339	451	3127	7434	4098
3305	8736	7043	109	7390
2958	994	8143	716	8777
5743	2357	8659	6001	2904
7264	8706	2717	218	6718
8520	4053	7396	414	8054
5308	2233	2897	5769	9122
3046	9416	1571	4816	4554
5738	4736	5211	3221	7758
5747	1812	8869	692	6285
4318	1897	6313	3231	6942
1644	6005	5087	1757	4347
6101	8315	2795	5297	5987
3149	1423	8660	1677	4216
867	2863	9463	6595	8053
7725	2661	1306	9111	5733
904	3519	1737	8778	8530
9449	576	972	9677	8956
2382	3013	9486	6629	8366
3336	6321	9038	2992	2116
6133	6656	7614	467	5342
7798	6055	9074	9681	1951
7191	2234	6553	8131	4553
3392	2307	3237	6408	3916
7665	1412	2162	4009	2762
7920	8762	8331	4650	1885
6984	7270	6583	2294	57
7315	8126	354	1636	2962
9222	4411	7956	9456	5387
5908	151	2410	8102	8473
8294	4003	5795	3683	8709
927	9355	4898	1892	1740
4045	33	7	8171	5645
7538	6911	3985	6615	914
3146	4951	5137	4352	5692
8142	6181	3226	5515	943
2221	7069	1996	7560	6410
6003	6901	4630	5209	1735
7155	991	4786	2145	6466
3653	3384	9249	5517	9187
7521	4373	6513	9509	8790
6499	4070	3493	3153	5890
7806	3345	6579	7705	3582
803	5717	2127	3404	3943
7293	6261	9697	3300	6230
5682	8669	2517	6173	485
6045	7965	8270	9666	2606
1315	6130	6752	8408	8637
5687	9380	9206	4581	3309
7479	1379	7049	4203	5409
6930	7287	4165	6017	4584
7671	6543	3004	595	9520
2947	2788	6107	2196	9240
2180	2955	5181	974	8721
2563	2557	4471	5041	9661
3283	5620	574	8828	695
7643	1105	4831	3327	4215
8991	1709	7128	8589	4874
7472	5536	3958	9071	3164
4378	4989	6424	1480	7011
122	8461	3832	1853	8831
7002	9450	7454	192	2611
1110	2868	8068	2923	804
8370	5039	4847	4478	9612
8922	5633	7824	1762	1816
6985	3930	9404	9636	5236
4937	6902	3721	1917	3879
7228	5352	3440	8078	4811
7385	9424	9498	156	7068
6843	9246	5388	8840	8293
536	4975	8847	3306	9358
1877	2200	5675	7400	6520
6185	2615	8528	7989	6940
3815	3230	42	6764	3665
3964	3866	8784	7153	3265
5100	312	9241	4185	5118
2065	8346	3535	4462	6685
4458	7856	1948	6308	2895
6121	1652	8883	231	5699
4704	5304	8058	7847	4344
7271	860	8999	4312	6895
483	5817	75	4355	2990
1071	280	8404	4775	8647
1965	7096	3435	9679	6822
9013	1515	1570	5373	3576
5898	9135	960	9123	1576
8008	3527	1615	9452	2444
9687	5949	9065	7901	6769
9321	9276	6393	3654	9182
1159	3672	9280	542	3297
2678	6717	961	7475	4807
3019	2505	3782	2933	1920
9306	641	5139	7912	2589
9234	584	8292	5543	7684
8566	4088	7601	5791	6904
9108	1327	4158	7240	1051
5539	5072	2210	291	1091
5456	5868	3485	6541	5512
254	8158	2614	1980	7203
1339	127	7132	5535	8725
2732	4196	3200	3330	5840
6916	8249	5192	1006	7294
7121	5766	7219	7898	2497
8501	831	3620	2891	1646
